ville,date,temp_max,temp_min,precipitation,pluie,neige
São Paulo,2025-06-23,24.3,17.2,8.6,8.6,0.0
São Paulo,2025-06-24,16.9,8.9,4.3,4.3,0.0
São Paulo,2025-06-25,16.8,5.9,0.0,0.0,0.0
São Paulo,2025-06-26,25.2,11.1,0.0,0.0,0.0
São Paulo,2025-06-27,23.7,15.6,8.2,8.2,0.0
São Paulo,2025-06-28,24.6,15.4,0.0,0.0,0.0
São Paulo,2025-06-29,25.5,17.9,0.0,0.0,0.0
São Paulo,2025-06-30,20.4,14.8,0.1,0.1,0.0
São Paulo,2025-07-01,14.9,11.7,0.3,0.3,0.0
São Paulo,2025-07-02,12.8,10.9,0.5,0.5,0.0
São Paulo,2025-07-03,14.4,10.9,2.5,2.5,0.0
São Paulo,2025-07-04,18.0,11.9,0.7,0.7,0.0
São Paulo,2025-07-05,19.8,11.3,0.0,0.0,0.0
São Paulo,2025-07-06,19.3,9.8,0.0,0.0,0.0
São Paulo,2025-07-07,19.4,11.3,0.0,0.0,0.0
São Paulo,2025-07-08,21.7,11.8,0.0,0.0,0.0
São Paulo,2025-07-09,19.3,9.6,0.0,0.0,0.0
São Paulo,2025-07-10,21.2,12.1,0.0,0.0,0.0
São Paulo,2025-07-11,22.1,12.5,0.0,0.0,0.0
São Paulo,2025-07-12,22.6,13.8,0.0,0.0,0.0
São Paulo,2025-07-13,22.6,14.5,0.0,0.0,0.0
São Paulo,2025-07-14,21.8,11.8,0.0,0.0,0.0
São Paulo,2025-07-15,22.5,10.1,0.0,0.0,0.0
São Paulo,2025-07-16,22.7,10.9,,,
São Paulo,2025-07-17,,,,,
São Paulo,2025-07-18,,,,,
